Time,Distance,Speed,Lap,Sector,Brake Times,Map Crashed,Car Crashed,Passed Circus,Circus entry,Passed Crosswalk,Crosswalk entry,Car Overturned
363,91,22,2,3,47,3,4,0,0,6,6,0
364,91,9,2,3,48,3,4,0,0,6,6,0
365,92,0,2,3,49,3,4,0,0,6,6,0
366,92,8,2,3,49,3,4,0,0,6,6,0
367,92,19,2,3,49,3,4,0,0,6,6,0
368,92,23,2,3,49,3,4,0,0,0,0,0
369,93,27,2,3,49,3,4,0,0,0,0,0
370,93,30,2,3,49,3,4,0,0,0,0,0
371,94,33,2,3,49,3,4,0,0,0,0,0
372,95,32,2,3,49,3,4,0,0,0,0,0
373,95,32,2,3,49,3,4,0,0,0,0,0
374,96,31,2,3,49,3,4,0,0,0,0,0
375,96,30,2,3,49,3,4,0,0,0,0,0
376,97,29,2,3,49,3,4,0,0,0,0,0
377,97,28,2,3,49,3,4,0,0,0,0,0
378,98,25,2,3,50,3,4,0,0,0,0,0
379,98,17,2,3,52,3,4,0,11,0,0,0
380,98,15,2,3,52,3,4,0,11,0,0,0
381,100,14,2,3,52,3,4,0,11,0,0,0
