Time,Distance,Speed,Lap,Sector,Brake Times,Map Crashed,Car Crashed,Passed Circus,Circus entry,Passed Crosswalk,Crosswalk entry,Car Overturned
94,68,37,2,2,32,14,3,0,9,0,0,0
95,70,38,2,2,32,14,3,9,0,0,0,0
96,70,35,2,2,32,14,3,9,0,0,0,0
97,71,43,2,2,32,14,3,0,0,0,0,0
98,72,55,2,2,32,14,3,0,0,0,0,0
99,72,51,2,2,34,14,3,0,0,0,5,0
100,74,46,2,2,34,14,3,0,0,0,0,0
101,74,43,2,3,34,14,3,10,10,0,0,0
102,75,39,2,3,34,14,3,10,0,0,0,0
103,76,43,2,3,34,14,3,0,0,0,0,0
104,77,51,2,3,34,14,3,0,0,0,0,0
105,78,39,2,3,38,14,3,0,0,0,0,0
106,79,35,2,3,38,14,3,0,0,0,0,0
107,80,32,2,3,38,14,3,0,0,0,0,0
108,80,33,2,3,38,14,3,0,0,0,0,0
109,81,45,2,3,38,14,3,0,0,0,0,0
110,82,55,2,3,38,14,3,0,0,0,0,0
111,83,66,2,3,38,14,3,0,0,0,0,0
112,84,77,2,3,39,14,3,0,0,0,0,0
113,86,50,2,3,45,14,3,0,0,0,0,0
114,87,50,2,3,47,14,3,0,0,0,0,0
115,87,34,2,3,50,14,3,0,0,0,0,0
116,89,33,2,3,50,14,3,0,0,0,0,0
117,89,36,2,3,50,14,3,0,0,0,0,0
118,89,45,2,3,50,14,3,0,0,0,0,0
119,90,54,2,3,50,14,3,0,0,0,0,0
120,92,61,2,3,50,14,3,0,0,0,6,0
121,93,70,2,3,50,14,3,0,0,0,0,0
122,94,77,2,3,50,15,3,0,0,0,0,0
123,96,86,2,3,50,15,3,0,0,0,0,0
124,97,94,2,3,50,16,3,0,0,0,0,0
125,100,1,2,3,50,17,3,0,0,0,0,0
