Time,Distance,Speed,Lap,Sector,Brake Times,Map Crashed,Car Crashed,Passed Circus,Circus entry,Passed Crosswalk,Crosswalk entry,Car Overturned
165,74,34,2,2,13,2,0,0,10,0,0,0
166,75,32,2,3,13,2,0,10,0,0,0,0
167,75,29,2,3,13,2,0,10,0,0,0,0
168,76,30,2,3,13,2,0,0,0,0,0,0
169,77,31,2,3,13,2,0,0,0,0,0,0
170,77,29,2,3,13,2,0,0,0,0,0,0
171,78,38,2,3,13,2,0,0,0,0,0,0
172,79,22,2,3,15,2,0,0,0,0,0,0
173,79,22,2,3,15,2,0,0,0,0,0,0
174,80,19,2,3,15,2,0,0,0,0,0,0
175,80,19,2,3,15,2,0,0,0,0,0,0
176,80,29,2,3,15,2,0,0,0,0,0,0
177,81,35,2,3,15,2,0,0,0,0,0,0
178,82,39,2,3,15,2,0,0,0,0,0,0
179,82,46,2,3,15,2,0,0,0,0,0,0
180,83,54,2,3,15,2,0,0,0,0,0,0
181,85,61,2,3,15,2,0,0,0,0,0,0
182,86,60,2,3,15,2,0,0,0,0,0,0
183,87,45,2,3,16,2,0,0,0,0,0,0
184,87,29,2,3,16,2,0,0,0,0,0,0
185,89,24,2,3,16,2,0,0,0,0,0,0
186,89,27,2,3,16,2,0,0,0,0,0,0
187,89,38,2,3,16,2,0,0,0,0,0,0
188,90,39,2,3,16,2,0,0,0,0,0,0
189,91,40,2,3,16,2,0,0,0,0,0,0
190,91,31,2,3,17,2,0,0,0,6,6,0
191,92,8,2,3,17,2,0,0,0,6,6,0
192,92,1,2,3,17,2,0,0,0,6,6,0
193,92,9,2,3,17,2,0,0,0,6,6,0
194,92,17,2,3,17,2,0,0,0,6,6,0
195,92,25,2,3,17,2,0,0,0,0,0,0
196,93,36,2,3,17,2,0,0,0,0,0,0
197,94,43,2,3,17,2,0,0,0,0,0,0
198,95,48,2,3,17,2,0,0,0,0,0,0
199,96,53,2,3,17,2,0,0,0,0,0,0
200,97,54,2,3,17,2,0,0,0,0,0,0
201,98,58,2,3,18,2,0,0,0,0,0,0
202,98,33,2,3,18,2,0,0,11,0,0,0
203,100,9,2,3,19,2,0,0,11,0,0,0
